go_term_id,go_name,n_genes,n_changed,n_up,n_down,n_same,pct_changed,pct_same,pct_up,pct_down
GO:0015813,L-glutamate transmembrane transport,19,2,1,1,17,0.10526315789473684,99.89473684210526,0.05263157894736842,0.05263157894736842
GO:0015908,fatty acid transport,26,6,2,4,20,0.23076923076923078,99.76923076923077,0.07692307692307693,0.15384615384615385
GO:0015914,phospholipid transport,28,4,3,1,24,0.14285714285714285,99.85714285714286,0.10714285714285714,0.03571428571428571
GO:0015924,mannosyl-oligosaccharide mannosidase activity,16,3,2,1,13,0.1875,99.8125,0.125,0.0625
GO:0015934,large ribosomal subunit,15,3,3,0,12,0.2,99.8,0.2,0
GO:0015935,small ribosomal subunit,19,0,0,0,19,0,100,0,0
GO:0015937,coenzyme A biosynthetic process,14,0,0,0,14,0,100,0,0
GO:0015986,proton motive force-driven ATP synthesis,37,1,1,0,36,0.02702702702702703,99.97297297297297,0.02702702702702703,0
GO:0016012,sarcoglycan complex,15,4,0,4,11,0.26666666666666666,99.73333333333333,0,0.26666666666666666
GO:0016018,cyclosporin A binding,10,1,0,1,9,0.1,99.9,0,0.1
GO:0016020,membrane,16883,1691,1004,687,15192,0.1001599241840905,99.89984007581592,0.05946810400995084,0.040691820174139665
GO:0016024,CDP-diacylglycerol biosynthetic process,10,1,1,0,9,0.1,99.9,0.1,0
GO:0016042,lipid catabolic process,83,10,2,8,73,0.12048192771084337,99.87951807228916,0.024096385542168676,0.0963855421686747
GO:0016051,carbohydrate biosynthetic process,10,2,1,1,8,0.2,99.8,0.1,0.1
GO:0016055,Wnt signaling pathway,230,16,5,11,214,0.06956521739130435,99.9304347826087,0.021739130434782608,0.04782608695652174
GO:0016075,rRNA catabolic process,12,1,1,0,11,0.08333333333333333,99.91666666666667,0.08333333333333333,0
GO:0016079,synaptic vesicle exocytosis,15,1,0,1,14,0.06666666666666667,99.93333333333334,0,0.06666666666666667
GO:0016082,synaptic vesicle priming,11,0,0,0,11,0,100,0,0
GO:0016126,sterol biosynthetic process,39,15,14,1,24,0.38461538461538464,99.61538461538461,0.358974358974359,0.02564102564102564
GO:0016176,superoxide-generating NADPH oxidase activator activity,11,2,2,0,9,0.18181818181818182,99.81818181818181,0.18181818181818182,0
GO:0016192,vesicle-mediated transport,388,43,36,7,345,0.11082474226804123,99.88917525773196,0.09278350515463918,0.01804123711340206
GO:0016197,endosomal transport,43,2,2,0,41,0.046511627906976744,99.95348837209302,0.046511627906976744,0
GO:0016199,axon midline choice point recognition,12,0,0,0,12,0,100,0,0
GO:0016203,muscle attachment,31,0,0,0,31,0,100,0,0
GO:0016208,AMP binding,14,2,1,1,12,0.14285714285714285,99.85714285714286,0.07142857142857142,0.07142857142857142
GO:0016209,antioxidant activity,24,3,2,1,21,0.125,99.875,0.08333333333333333,0.041666666666666664
GO:0016226,iron-sulfur cluster assembly,37,3,3,0,34,0.08108108108108109,99.91891891891892,0.08108108108108109,0
GO:0016236,macroautophagy,18,1,0,1,17,0.05555555555555555,99.94444444444444,0,0.05555555555555555
GO:0016247,channel regulator activity,11,0,0,0,11,0,100,0,0
GO:0016251,RNA polymerase II general transcription initiation factor activity,16,0,0,0,16,0,100,0,0
GO:0016263,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity,12,5,5,0,7,0.4166666666666667,99.58333333333333,0.4166666666666667,0
GO:0016272,prefoldin complex,14,0,0,0,14,0,100,0,0
GO:0016274,protein-arginine N-methyltransferase activity,11,2,2,0,9,0.18181818181818182,99.81818181818181,0.18181818181818182,0
GO:0016279,protein-lysine N-methyltransferase activity,27,1,0,1,26,0.037037037037037035,99.96296296296296,0,0.037037037037037035
GO:0016281,eukaryotic translation initiation factor 4F complex,12,0,0,0,12,0,100,0,0
GO:0016282,eukaryotic 43S preinitiation complex,27,5,5,0,22,0.18518518518518517,99.81481481481481,0.18518518518518517,0
GO:0016298,lipase activity,28,8,2,6,20,0.2857142857142857,99.71428571428571,0.07142857142857142,0.21428571428571427
GO:0016301,kinase activity,767,92,40,52,675,0.11994784876140809,99.88005215123859,0.05215123859191656,0.06779661016949153
GO:0016303,1-phosphatidylinositol-3-kinase activity,14,4,1,3,10,0.2857142857142857,99.71428571428571,0.07142857142857142,0.21428571428571427
GO:0016307,phosphatidylinositol phosphate kinase activity,32,0,0,0,32,0,100,0,0
GO:0016308,1-phosphatidylinositol-4-phosphate 5-kinase activity,10,0,0,0,10,0,100,0,0
GO:0016310,phosphorylation,662,77,35,42,585,0.1163141993957704,99.88368580060423,0.052870090634441085,0.0634441087613293
GO:0016311,dephosphorylation,259,21,7,14,238,0.08108108108108109,99.91891891891892,0.02702702702702703,0.05405405405405406
GO:0016316,"phosphatidylinositol-3,4-bisphosphate 4-phosphatase activity",10,0,0,0,10,0,100,0,0
GO:0016323,basolateral plasma membrane,80,7,3,4,73,0.0875,99.9125,0.0375,0.05
GO:0016324,apical plasma membrane,131,15,13,2,116,0.11450381679389313,99.8854961832061,0.09923664122137404,0.015267175572519083
GO:0016328,lateral plasma membrane,29,1,0,1,28,0.034482758620689655,99.96551724137932,0,0.034482758620689655
GO:0016339,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,13,1,0,1,12,0.07692307692307693,99.92307692307692,0,0.07692307692307693
GO:0016342,catenin complex,34,2,0,2,32,0.058823529411764705,99.94117647058823,0,0.058823529411764705
GO:0016358,dendrite development,21,0,0,0,21,0,100,0,0
GO:0016363,nuclear matrix,11,2,1,1,9,0.18181818181818182,99.81818181818181,0.09090909090909091,0.09090909090909091
GO:0016409,palmitoyltransferase activity,51,6,5,1,45,0.11764705882352941,99.88235294117646,0.09803921568627451,0.0196078431372549
GO:0016410,N-acyltransferase activity,15,1,0,1,14,0.06666666666666667,99.93333333333334,0,0.06666666666666667
GO:0016442,RISC complex,13,1,0,1,12,0.07692307692307693,99.92307692307692,0,0.07692307692307693
GO:0016459,myosin complex,170,15,0,15,155,0.08823529411764706,99.91176470588235,0,0.08823529411764706
GO:0016460,myosin II complex,34,4,0,4,30,0.11764705882352941,99.88235294117646,0,0.11764705882352941
GO:0016471,vacuolar proton-transporting V-type ATPase complex,11,1,1,0,10,0.09090909090909091,99.9090909090909,0.09090909090909091,0
GO:0016477,cell migration,193,14,6,8,179,0.07253886010362694,99.92746113989638,0.031088082901554404,0.04145077720207254
GO:0016485,protein processing,43,7,6,1,36,0.16279069767441862,99.83720930232558,0.13953488372093023,0.023255813953488372
GO:0016491,oxidoreductase activity,1081,194,102,92,887,0.17946345975948197,99.82053654024052,0.09435707678075855,0.0851063829787234
GO:0016493,C-C chemokine receptor activity,18,2,0,2,16,0.1111111111111111,99.88888888888889,0,0.1111111111111111
GO:0016504,peptidase activator activity,12,3,0,3,9,0.25,99.75,0,0.25
GO:0016514,SWI/SNF complex,36,0,0,0,36,0,100,0,0
GO:0016525,negative regulation of angiogenesis,32,3,3,0,29,0.09375,99.90625,0.09375,0
GO:0016529,sarcoplasmic reticulum,34,7,2,5,27,0.20588235294117646,99.79411764705883,0.058823529411764705,0.14705882352941177
GO:0016533,protein kinase 5 complex,10,0,0,0,10,0,100,0,0
GO:0016538,cyclin-dependent protein serine/threonine kinase regulator activity,48,7,1,6,41,0.14583333333333334,99.85416666666667,0.020833333333333332,0.125
GO:0016540,protein autoprocessing,11,0,0,0,11,0,100,0,0
GO:0016567,protein ubiquitination,513,33,19,14,480,0.06432748538011696,99.93567251461988,0.037037037037037035,0.02729044834307992
GO:0016573,histone acetylation,50,2,1,1,48,0.04,99.96,0.02,0.02
GO:0016575,histone deacetylation,42,3,1,2,39,0.07142857142857142,99.92857142857143,0.023809523809523808,0.047619047619047616
GO:0016579,protein deubiquitination,122,7,4,3,115,0.05737704918032787,99.94262295081967,0.03278688524590164,0.02459016393442623
GO:0016581,NuRD complex,14,0,0,0,14,0,100,0,0
GO:0016592,mediator complex,67,0,0,0,67,0,100,0,0
GO:0016593,Cdc73/Paf1 complex,13,0,0,0,13,0,100,0,0
GO:0016594,glycine binding,11,2,2,0,9,0.18181818181818182,99.81818181818181,0.18181818181818182,0
GO:0016605,PML body,42,0,0,0,42,0,100,0,0
GO:0016607,nuclear speck,113,6,1,5,107,0.05309734513274336,99.94690265486726,0.008849557522123894,0.04424778761061947
GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",86,16,12,4,70,0.18604651162790697,99.81395348837209,0.13953488372093023,0.046511627906976744
GO:0016620,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",30,4,1,3,26,0.13333333333333333,99.86666666666666,0.03333333333333333,0.1
GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",106,7,1,6,99,0.0660377358490566,99.93396226415095,0.009433962264150943,0.05660377358490566
GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",14,1,1,0,13,0.07142857142857142,99.92857142857143,0.07142857142857142,0
GO:0016641,"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor",21,0,0,0,21,0,100,0,0
GO:0016651,"oxidoreductase activity, acting on NAD(P)H",20,1,1,0,19,0.05,99.95,0.05,0
GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",46,12,4,8,34,0.2608695652173913,99.73913043478261,0.08695652173913043,0.17391304347826086
GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",320,63,22,41,257,0.196875,99.803125,0.06875,0.128125
GO:0016706,2-oxoglutarate-dependent dioxygenase activity,28,2,1,1,26,0.07142857142857142,99.92857142857143,0.03571428571428571,0.03571428571428571
GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",11,1,0,1,10,0.09090909090909091,99.9090909090909,0,0.09090909090909091
GO:0016712,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",63,15,3,12,48,0.23809523809523808,99.76190476190476,0.047619047619047616,0.19047619047619047
GO:0016714,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen",12,0,0,0,12,0,100,0,0
GO:0016715,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen",16,1,0,1,15,0.0625,99.9375,0,0.0625
GO:0016740,transferase activity,1641,203,126,77,1438,0.12370505789152955,99.87629494210847,0.07678244972577697,0.04692260816575259
GO:0016742,"hydroxymethyl-, formyl- and related transferase activity",13,0,0,0,13,0,100,0,0
GO:0016746,acyltransferase activity,190,27,15,12,163,0.14210526315789473,99.8578947368421,0.07894736842105263,0.06315789473684211
GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups",63,18,4,14,45,0.2857142857142857,99.71428571428571,0.06349206349206349,0.2222222222222222
GO:0016757,glycosyltransferase activity,321,32,25,7,289,0.09968847352024922,99.90031152647975,0.0778816199376947,0.021806853582554516
GO:0016758,hexosyltransferase activity,81,10,10,0,71,0.12345679012345678,99.87654320987654,0.12345679012345678,0
GO:0016763,pentosyltransferase activity,25,2,1,1,23,0.08,99.92,0.04,0.04
GO:0016765,"transferase activity, transferring alkyl or aryl (other than methyl) groups",15,6,6,0,9,0.4,99.6,0.4,0
GO:0016772,"transferase activity, transferring phosphorus-containing groups",47,4,0,4,43,0.0851063829787234,99.91489361702128,0,0.0851063829787234
GO:0016773,"phosphotransferase activity, alcohol group as acceptor",44,6,5,1,38,0.13636363636363635,99.86363636363636,0.11363636363636363,0.022727272727272728
GO:0016779,nucleotidyltransferase activity,84,12,9,3,72,0.14285714285714285,99.85714285714286,0.10714285714285714,0.03571428571428571
GO:0016787,hydrolase activity,1465,171,86,85,1294,0.1167235494880546,99.88327645051194,0.05870307167235495,0.05802047781569966
GO:0016788,"hydrolase activity, acting on ester bonds",53,5,0,5,48,0.09433962264150944,99.90566037735849,0,0.09433962264150944
GO:0016790,thiolester hydrolase activity,18,2,0,2,16,0.1111111111111111,99.88888888888889,0,0.1111111111111111
GO:0016791,phosphatase activity,187,13,5,8,174,0.06951871657754011,99.93048128342247,0.026737967914438502,0.0427807486631016
GO:0016798,"hydrolase activity, acting on glycosyl bonds",78,13,5,8,65,0.16666666666666666,99.83333333333333,0.0641025641025641,0.10256410256410256
GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",14,0,0,0,14,0,100,0,0
GO:0016811,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",22,3,0,3,19,0.13636363636363635,99.86363636363636,0,0.13636363636363635
GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",19,5,1,4,14,0.2631578947368421,99.73684210526316,0.05263157894736842,0.21052631578947367
GO:0016829,lyase activity,148,23,14,9,125,0.1554054054054054,99.8445945945946,0.0945945945945946,0.060810810810810814
GO:0016831,carboxy-lyase activity,47,11,10,1,36,0.23404255319148937,99.76595744680851,0.2127659574468085,0.02127659574468085
GO:0016836,hydro-lyase activity,21,6,5,1,15,0.2857142857142857,99.71428571428571,0.23809523809523808,0.047619047619047616
GO:0016849,phosphorus-oxygen lyase activity,25,0,0,0,25,0,100,0,0
GO:0016853,isomerase activity,110,16,12,4,94,0.14545454545454545,99.85454545454546,0.10909090909090909,0.03636363636363636
GO:0016868,"intramolecular transferase activity, phosphotransferases",30,5,0,5,25,0.16666666666666666,99.83333333333333,0,0.16666666666666666
GO:0016874,ligase activity,111,11,9,2,100,0.0990990990990991,99.90090090090091,0.08108108108108109,0.018018018018018018
GO:0016887,ATP hydrolysis activity,90,20,5,15,70,0.2222222222222222,99.77777777777777,0.05555555555555555,0.16666666666666666
GO:0016907,G protein-coupled acetylcholine receptor activity,19,0,0,0,19,0,100,0,0
GO:0016922,nuclear receptor binding,10,0,0,0,10,0,100,0,0
GO:0016925,protein sumoylation,39,0,0,0,39,0,100,0,0
GO:0016926,protein desumoylation,13,1,0,1,12,0.07692307692307693,99.92307692307692,0,0.07692307692307693
GO:0016936,galactoside binding,13,3,2,1,10,0.23076923076923078,99.76923076923077,0.15384615384615385,0.07692307692307693
GO:0016973,poly(A)+ mRNA export from nucleus,13,3,3,0,10,0.23076923076923078,99.76923076923077,0.23076923076923078,0
GO:0017017,MAP kinase tyrosine/serine/threonine phosphatase activity,27,0,0,0,27,0,100,0,0
GO:0017022,myosin binding,14,1,0,1,13,0.07142857142857142,99.92857142857143,0,0.07142857142857142
GO:0017040,N-acylsphingosine amidohydrolase activity,10,0,0,0,10,0,100,0,0
GO:0017046,peptide hormone binding,36,1,1,0,35,0.027777777777777776,99.97222222222223,0.027777777777777776,0
GO:0017053,transcription repressor complex,12,0,0,0,12,0,100,0,0
GO:0017056,structural constituent of nuclear pore,30,0,0,0,30,0,100,0,0
GO:0017069,snRNA binding,10,0,0,0,10,0,100,0,0
GO:0017075,syntaxin-1 binding,16,2,1,1,14,0.125,99.875,0.0625,0.0625
GO:0017080,sodium channel regulator activity,23,2,0,2,21,0.08695652173913043,99.91304347826087,0,0.08695652173913043
GO:0017095,heparan sulfate 6-O-sulfotransferase activity,49,7,3,4,42,0.14285714285714285,99.85714285714286,0.061224489795918366,0.08163265306122448
GO:0017108,5'-flap endonuclease activity,10,0,0,0,10,0,100,0,0
GO:0017110,nucleoside diphosphate phosphatase activity,15,4,2,2,11,0.26666666666666666,99.73333333333333,0.13333333333333333,0.13333333333333333
GO:0017116,single-stranded DNA helicase activity,15,1,0,1,14,0.06666666666666667,99.93333333333334,0,0.06666666666666667
GO:0017119,Golgi transport complex,15,0,0,0,15,0,100,0,0
GO:0017124,SH3 domain binding,42,4,3,1,38,0.09523809523809523,99.9047619047619,0.07142857142857142,0.023809523809523808
GO:0017134,fibroblast growth factor binding,18,0,0,0,18,0,100,0,0
GO:0017147,Wnt-protein binding,29,0,0,0,29,0,100,0,0
GO:0017148,negative regulation of translation,29,2,1,1,27,0.06896551724137931,99.93103448275862,0.034482758620689655,0.034482758620689655
GO:0017150,tRNA dihydrouridine synthase activity,11,3,3,0,8,0.2727272727272727,99.72727272727273,0.2727272727272727,0
GO:0017154,semaphorin receptor activity,35,11,0,11,24,0.3142857142857143,99.68571428571428,0,0.3142857142857143
GO:0017156,calcium-ion regulated exocytosis,23,1,0,1,22,0.043478260869565216,99.95652173913044,0,0.043478260869565216
GO:0017157,regulation of exocytosis,30,6,1,5,24,0.2,99.8,0.03333333333333333,0.16666666666666666
GO:0017158,regulation of calcium ion-dependent exocytosis,27,2,0,2,25,0.07407407407407407,99.92592592592592,0,0.07407407407407407
GO:0017183,peptidyl-diphthamide biosynthetic process from peptidyl-histidine,15,7,7,0,8,0.4666666666666667,99.53333333333333,0.4666666666666667,0
GO:0018023,peptidyl-lysine trimethylation,11,2,0,2,9,0.18181818181818182,99.81818181818181,0,0.18181818181818182
GO:0018024,histone lysine N-methyltransferase activity,39,3,0,3,36,0.07692307692307693,99.92307692307692,0,0.07692307692307693
GO:0018026,peptidyl-lysine monomethylation,14,2,0,2,12,0.14285714285714285,99.85714285714286,0,0.14285714285714285
GO:0018031,peptidyl-lysine N6-palmitoyltransferase activity,22,5,4,1,17,0.22727272727272727,99.77272727272727,0.18181818181818182,0.045454545454545456
GO:0018057,peptidyl-lysine oxidation,17,0,0,0,17,0,100,0,0
GO:0018095,protein polyglutamylation,21,0,0,0,21,0,100,0,0
GO:0018105,peptidyl-serine phosphorylation,112,12,5,7,100,0.10714285714285714,99.89285714285714,0.044642857142857144,0.0625
GO:0018107,peptidyl-threonine phosphorylation,25,1,1,0,24,0.04,99.96,0.04,0
GO:0018108,peptidyl-tyrosine phosphorylation,11,0,0,0,11,0,100,0,0
GO:0018149,peptide cross-linking,50,5,0,5,45,0.1,99.9,0,0.1
GO:0018215,protein phosphopantetheinylation,11,0,0,0,11,0,100,0,0
GO:0018216,peptidyl-arginine methylation,12,3,3,0,9,0.25,99.75,0.25,0
GO:0018230,peptidyl-L-cysteine S-palmitoylation,36,0,0,0,36,0,100,0,0
GO:0018279,protein N-linked glycosylation via asparagine,10,0,0,0,10,0,100,0,0
GO:0018345,protein palmitoylation,16,3,3,0,13,0.1875,99.8125,0.1875,0
GO:0018401,peptidyl-proline hydroxylation to 4-hydroxy-L-proline,12,2,2,0,10,0.16666666666666666,99.83333333333333,0.16666666666666666,0
GO:0019001,guanyl nucleotide binding,23,3,2,1,20,0.13043478260869565,99.8695652173913,0.08695652173913043,0.043478260869565216
GO:0019003,GDP binding,30,1,1,0,29,0.03333333333333333,99.96666666666667,0.03333333333333333,0
GO:0019005,SCF ubiquitin ligase complex,72,4,2,2,68,0.05555555555555555,99.94444444444444,0.027777777777777776,0.027777777777777776
GO:0019205,nucleobase-containing compound kinase activity,11,0,0,0,11,0,100,0,0
GO:0019208,phosphatase regulator activity,10,0,0,0,10,0,100,0,0
GO:0019216,regulation of lipid metabolic process,15,2,2,0,13,0.13333333333333333,99.86666666666666,0.13333333333333333,0
GO:0019221,cytokine-mediated signaling pathway,61,5,2,3,56,0.08196721311475409,99.91803278688525,0.03278688524590164,0.04918032786885246
GO:0019222,regulation of metabolic process,17,1,1,0,16,0.058823529411764705,99.94117647058823,0.058823529411764705,0
GO:0019226,transmission of nerve impulse,12,0,0,0,12,0,100,0,0
GO:0019228,neuronal action potential,19,0,0,0,19,0,100,0,0
GO:0019229,regulation of vasoconstriction,14,0,0,0,14,0,100,0,0
GO:0019239,deaminase activity,18,1,0,1,17,0.05555555555555555,99.94444444444444,0,0.05555555555555555
GO:0019318,hexose metabolic process,10,5,5,0,5,0.5,99.5,0.5,0
GO:0019363,pyridine nucleotide biosynthetic process,10,0,0,0,10,0,100,0,0
GO:0019367,"fatty acid elongation, saturated fatty acid",23,3,3,0,20,0.13043478260869565,99.8695652173913,0.13043478260869565,0
GO:0019369,arachidonic acid metabolic process,10,3,0,3,7,0.3,99.7,0,0.3
GO:0019432,triglyceride biosynthetic process,21,0,0,0,21,0,100,0,0
GO:0019433,triglyceride catabolic process,12,1,0,1,11,0.08333333333333333,99.91666666666667,0,0.08333333333333333
GO:0019441,tryptophan catabolic process to kynurenine,16,0,0,0,16,0,100,0,0
GO:0019509,L-methionine salvage from methylthioadenosine,18,0,0,0,18,0,100,0,0
GO:0019531,oxalate transmembrane transporter activity,11,1,1,0,10,0.09090909090909091,99.9090909090909,0.09090909090909091,0
GO:0019706,protein-cysteine S-palmitoyltransferase activity,55,2,1,1,53,0.03636363636363636,99.96363636363637,0.01818181818181818,0.01818181818181818
GO:0019722,calcium-mediated signaling,37,1,0,1,36,0.02702702702702703,99.97297297297297,0,0.02702702702702703
GO:0019752,carboxylic acid metabolic process,17,3,3,0,14,0.17647058823529413,99.82352941176471,0.17647058823529413,0
GO:0019773,"proteasome core complex, alpha-subunit complex",28,0,0,0,28,0,100,0,0
GO:0019825,oxygen binding,39,7,5,2,32,0.1794871794871795,99.82051282051282,0.1282051282051282,0.05128205128205128
GO:0019829,ATPase-coupled cation transmembrane transporter activity,19,0,0,0,19,0,100,0,0
GO:0019835,cytolysis,12,3,3,0,9,0.25,99.75,0.25,0
GO:0019838,growth factor binding,28,5,2,3,23,0.17857142857142858,99.82142857142857,0.07142857142857142,0.10714285714285714
GO:0019843,rRNA binding,38,7,7,0,31,0.18421052631578946,99.8157894736842,0.18421052631578946,0
GO:0019887,protein kinase regulator activity,14,1,1,0,13,0.07142857142857142,99.92857142857143,0.07142857142857142,0
GO:0019888,protein phosphatase regulator activity,42,2,1,1,40,0.047619047619047616,99.95238095238095,0.023809523809523808,0.023809523809523808
GO:0019894,kinesin binding,14,0,0,0,14,0,100,0,0
GO:0019898,extrinsic component of membrane,21,0,0,0,21,0,100,0,0
GO:0019901,protein kinase binding,100,9,5,4,91,0.09,99.91,0.05,0.04
GO:0019902,phosphatase binding,10,0,0,0,10,0,100,0,0
GO:0019903,protein phosphatase binding,11,0,0,0,11,0,100,0,0
GO:0019904,protein domain specific binding,14,1,1,0,13,0.07142857142857142,99.92857142857143,0.07142857142857142,0
GO:0019905,syntaxin binding,55,5,3,2,50,0.09090909090909091,99.9090909090909,0.05454545454545454,0.03636363636363636
GO:0019911,structural constituent of myelin sheath,13,1,0,1,12,0.07692307692307693,99.92307692307692,0,0.07692307692307693
GO:0019915,lipid storage,17,7,7,0,10,0.4117647058823529,99.58823529411765,0.4117647058823529,0
GO:0019955,cytokine binding,27,1,0,1,26,0.037037037037037035,99.96296296296296,0,0.037037037037037035
GO:0019957,C-C chemokine binding,15,1,0,1,14,0.06666666666666667,99.93333333333334,0,0.06666666666666667
GO:0019985,translesion synthesis,10,3,0,3,7,0.3,99.7,0,0.3
GO:0020037,heme binding,423,82,35,47,341,0.1938534278959811,99.80614657210401,0.08274231678486997,0.1111111111111111
GO:0021501,prechordal plate formation,12,0,0,0,12,0,100,0,0
GO:0021508,floor plate formation,20,0,0,0,20,0,100,0,0
GO:0021510,spinal cord development,15,0,0,0,15,0,100,0,0
GO:0021514,ventral spinal cord interneuron differentiation,36,1,0,1,35,0.027777777777777776,99.97222222222223,0,0.027777777777777776
GO:0021520,spinal cord motor neuron cell fate specification,16,1,0,1,15,0.0625,99.9375,0,0.0625
GO:0021522,spinal cord motor neuron differentiation,29,0,0,0,29,0,100,0,0
GO:0021532,neural tube patterning,12,0,0,0,12,0,100,0,0
GO:0021536,diencephalon development,28,1,0,1,27,0.03571428571428571,99.96428571428571,0,0.03571428571428571
GO:0021549,cerebellum development,38,5,0,5,33,0.13157894736842105,99.86842105263158,0,0.13157894736842105
GO:0021551,central nervous system morphogenesis,11,1,1,0,10,0.09090909090909091,99.9090909090909,0.09090909090909091,0
GO:0021554,optic nerve development,11,2,0,2,9,0.18181818181818182,99.81818181818181,0,0.18181818181818182
GO:0021555,midbrain-hindbrain boundary morphogenesis,18,0,0,0,18,0,100,0,0
GO:0021575,hindbrain morphogenesis,14,0,0,0,14,0,100,0,0
GO:0021591,ventricular system development,63,1,0,1,62,0.015873015873015872,99.98412698412699,0,0.015873015873015872
GO:0021592,fourth ventricle development,12,3,0,3,9,0.25,99.75,0,0.25
GO:0021654,rhombomere boundary formation,20,0,0,0,20,0,100,0,0
GO:0021754,facial nucleus development,11,0,0,0,11,0,100,0,0
GO:0021782,glial cell development,43,5,3,2,38,0.11627906976744186,99.88372093023256,0.06976744186046512,0.046511627906976744
GO:0021854,hypothalamus development,27,0,0,0,27,0,100,0,0
GO:0021884,forebrain neuron development,15,1,1,0,14,0.06666666666666667,99.93333333333334,0.06666666666666667,0
GO:0021915,neural tube development,21,1,0,1,20,0.047619047619047616,99.95238095238095,0,0.047619047619047616
GO:0021952,central nervous system projection neuron axonogenesis,30,0,0,0,30,0,100,0,0
GO:0021953,central nervous system neuron differentiation,12,0,0,0,12,0,100,0,0
GO:0021954,central nervous system neuron development,11,0,0,0,11,0,100,0,0
GO:0021984,adenohypophysis development,22,0,0,0,22,0,100,0,0
GO:0021986,habenula development,33,0,0,0,33,0,100,0,0
GO:0021999,neural plate anterior/posterior regionalization,15,1,0,1,14,0.06666666666666667,99.93333333333334,0,0.06666666666666667
GO:0022008,neurogenesis,69,7,3,4,62,0.10144927536231885,99.89855072463769,0.043478260869565216,0.057971014492753624
GO:0022010,central nervous system myelination,10,1,0,1,9,0.1,99.9,0,0.1
GO:0022011,myelination in peripheral nervous system,22,0,0,0,22,0,100,0,0
GO:0022407,regulation of cell-cell adhesion,11,0,0,0,11,0,100,0,0
GO:0022604,regulation of cell morphogenesis,12,1,1,0,11,0.08333333333333333,99.91666666666667,0.08333333333333333,0
GO:0022625,cytosolic large ribosomal subunit,49,3,2,1,46,0.061224489795918366,99.93877551020408,0.04081632653061224,0.02040816326530612
GO:0022627,cytosolic small ribosomal subunit,38,1,0,1,37,0.02631578947368421,99.97368421052632,0,0.02631578947368421
GO:0022841,potassium ion leak channel activity,19,2,1,1,17,0.10526315789473684,99.89473684210526,0.05263157894736842,0.05263157894736842
GO:0022848,acetylcholine-gated cation-selective channel activity,44,4,2,2,40,0.09090909090909091,99.9090909090909,0.045454545454545456,0.045454545454545456
GO:0022851,GABA-gated chloride ion channel activity,10,1,0,1,9,0.1,99.9,0,0.1
GO:0022857,transmembrane transporter activity,456,58,27,31,398,0.12719298245614036,99.87280701754386,0.05921052631578947,0.06798245614035088
GO:0022900,electron transport chain,11,0,0,0,11,0,100,0,0
GO:0022904,respiratory electron transport chain,12,0,0,0,12,0,100,0,0
GO:0030001,metal ion transport,38,5,1,4,33,0.13157894736842105,99.86842105263158,0.02631578947368421,0.10526315789473684
GO:0030007,cellular potassium ion homeostasis,15,1,1,0,14,0.06666666666666667,99.93333333333334,0.06666666666666667,0
GO:0030008,TRAPP complex,12,0,0,0,12,0,100,0,0
GO:0030014,CCR4-NOT complex,25,2,2,0,23,0.08,99.92,0.08,0
GO:0030015,CCR4-NOT core complex,13,0,0,0,13,0,100,0,0
GO:0030016,myofibril,15,2,0,2,13,0.13333333333333333,99.86666666666666,0,0.13333333333333333
GO:0030017,sarcomere,13,0,0,0,13,0,100,0,0
GO:0030018,Z disc,77,7,5,2,70,0.09090909090909091,99.9090909090909,0.06493506493506493,0.025974025974025976
GO:0030027,lamellipodium,99,5,3,2,94,0.050505050505050504,99.94949494949495,0.030303030303030304,0.020202020202020204
GO:0030030,cell projection organization,76,5,2,3,71,0.06578947368421052,99.9342105263158,0.02631578947368421,0.039473684210526314
GO:0030031,cell projection assembly,39,1,0,1,38,0.02564102564102564,99.97435897435898,0,0.02564102564102564
GO:0030032,lamellipodium assembly,14,2,0,2,12,0.14285714285714285,99.85714285714286,0,0.14285714285714285
